questionID,originalQuestionID,totalPossiblePoint,AnswerKey,isMultipleChoiceQuestion,includesDiagram,examName,schoolGrade,year,question,subject,category
MSA_2013_5_13,13,1,D,1,1,MSA,5,2013,"A teacher gave students two mixtures. Each mixture was made of two materials. The teacher asked the students to investigate the properties of the mixtures and to separate the materials in each mixture. The teacher provided the data table below. {img:images/States2017/MD/MD_5thGr_2013_6.png} The teacher set up an investigation using three wires, a light bulb, a battery, and Mixture 1 as shown below. When the teacher connected the wires to the battery, the light bulb glowed. {img:images/States2017/MD/MD_5thGr_2013_7.png} Mixture 1 is best described as (A) strong (B) magnetic (C) heat conductor (D) electricity conductor",science,Train
MSA_2013_5_14,14,1,B,1,1,MSA,5,2013,A teacher gave students two mixtures. Each mixture was made of two materials. The teacher asked the students to investigate the properties of the mixtures and to separate the materials in each mixture. The teacher provided the data table below. {img:images/States2017/MD/MD_5thGr_2013_6.png} The students heated Mixture 1 on a hot plate. What happened to the water as Mixture 1 was heated? (A) The water condensed. (B) The water evaporated. (C) The water became a solid. (D) The water became a liquid.,science,Train
MSA_2013_5_2,2,1,C,1,1,MSA,5,2013,Dolphins that are found in oceans live either near coastlines or in deeper waters offshore. Dolphins that live near a coastline have larger flippers and smaller bodies than dolphins that live in deeper waters. {img:images/States2017/MD/MD_5thGr_2013_2.png} Dolphins use food to (A) find mates (B) locate shelter (C) obtain energy (D) eliminate waste,science,Train
MSA_2013_5_25,25,1,B,1,1,MSA,5,2013,"Birds of Maryland Scientists have identified more than 400 species of birds that live in Maryland. These birds are found in different habitats, such as cities, forests, and near ocean shores. During a class project, students studied the six species of birds shown below. {img:images/States2017/MD/MD_5thGr_2013_14.png} Which of the birds pictured below most likely eats the same type of food as a cardinal? (A) {img:images/States2017/MD/MD_5thGr_2013_15.png} (B) {img:images/States2017/MD/MD_5thGr_2013_16.png} (C) {img:images/States2017/MD/MD_5thGr_2013_17.png} (D) {img:images/States2017/MD/MD_5thGr_2013_18.png}",science,Train
MSA_2013_5_3,3,1,D,1,1,MSA,5,2013,Dolphins that are found in oceans live either near coastlines or in deeper waters offshore. Dolphins that live near a coastline have larger flippers and smaller bodies than dolphins that live in deeper waters. {img:images/States2017/MD/MD_5thGr_2013_2.png} The larger body helps the offshore dolphins survive because they (A) swim faster than predators (B) swim closer to the surface of the water (C) can migrate shorter distances to find mates (D) can dive deeper into colder water to find food,science,Train
MSA_2013_5_31,31,1,D,1,1,MSA,5,2013,Students in a lab investigated samples of different forms of matter. {img:images/States2017/MD/MD_5thGr_2013_21.png} The total mass of the whole piece of paper compared to the total mass of the small pieces of paper (A) decreased because some pieces of paper were lost (B) increased because there were more pieces of paper (C) decreased because each piece of paper was smaller than the whole piece of paper (D) remained the same because the mass of the small pieces equals the mass of the whole piece of paper,science,Train
MSA_2013_5_32,32,1,C,1,1,MSA,5,2013,Students in a lab investigated samples of different forms of matter. {img:images/States2017/MD/MD_5thGr_2013_21.png} Which statement about the samples shows that all matter takes up space? (A) The liquid was clear. (B) The nails were shiny. (C) The air filled the balloon. (D) The pieces of paper were white.,science,Train
MSA_2013_5_34,34,1,D,1,1,MSA,5,2013,Metals have many useful properties. The table below compares five properties of metals. {img:images/States2017/MD/MD_5thGr_2013_22.png} Which metal would be best for flexible wire that conducts electricity? (A) nickel (B) iron (C) calcium (D) copper,science,Train
MSA_2013_5_4,4,1,C,1,1,MSA,5,2013,Dolphins that are found in oceans live either near coastlines or in deeper waters offshore. Dolphins that live near a coastline have larger flippers and smaller bodies than dolphins that live in deeper waters. {img:images/States2017/MD/MD_5thGr_2013_2.png} Dolphins that live near the Maryland coastline are often observed in water temperatures between 10° Celsius and 32° Celsius. The number of dolphins counted during several years is shown in the graph below. {img:images/States2017/MD/MD_5thGr_2013_3.png} Which year most likely had temperatures between 10° Celsius and 32° Celsius for the longest amount of time? (A) 2004 (B) 2005 (C) 2009 (D) 2010,science,Train
MSA_2013_5_40,40,1,C,1,1,MSA,5,2013,"Students sorted animals into four groups. The students were given an additional animal to classify. This animal has feathers, a beak, and lays eggs. However, it cannot fly and does not hunt or eat other animals. {img:images/States2017/MD/MD_5thGr_2013_25.png} Into which group would the animal best be placed? (A) Group 1 (B) Group 2 (C) Group 3 (D) Group 4",science,Train
MSA_2013_5_41,41,1,A,1,1,MSA,5,2013,A science class is studying physical science. The students are using the following materials: {img:images/States2017/MD/MD_5thGr_2013_26.png} A student stands in front of the plane mirror. Which statement describes the image of the student in the mirror? (A) The image is reversed left to right. (B) The image is reversed top to bottom. (C) The image is bigger than the actual student. (D) The image is smaller than the actual student.,science,Train
MSA_2013_5_42,42,1,D,1,1,MSA,5,2013,A science class is studying physical science. The students are using the following materials: {img:images/States2017/MD/MD_5thGr_2013_26.png} Which object is a poor conductor of heat? (A) iron nail (B) copper wire (C) steel spoon (D) wooden spoon,science,Train
MSA_2013_5_43,43,1,A,1,1,MSA,5,2013,A science class is studying physical science. The students are using the following materials: {img:images/States2017/MD/MD_5thGr_2013_26.png} Which object is attracted by a magnet? (A) steel spoon (B) glass spoon (C) plastic spoon (D) wooden spoon,science,Train
MSA_2015_5_12,12,1,A,1,1,MSA,5,2015,"A student combined eggs, flour, chocolate, and butter to make a cake. {img:images/States2017/MD/MD_5thGr_2015_7.png} The observable properties of the materials after the cake was baked (A) were changed (B) remained separate (C) remained the same (D) were mixed together",science,Train
MSA_2015_5_16,16,1,A,1,1,MSA,5,2015,"Limestone Cave Formation Rainwater absorbs carbon dioxide as it falls through the air and becomes acidic. The rainwater then seeps through the soil and absorbs more carbon dioxide, causing the water to become more acidic. When the water reaches limestone, which is made of dolomite and other minerals, the water flows into pores and cracks, dissolving the dolomite and carrying away rock. Over time, this process forms caves. {img:images/States2017/MD/MD_5thGr_2015_8.png} Students used several common items to test the hardness of dolomite. The items and the hardness scale value of each item are listed in the table below. The students determined that dolomite has a hardness of about 4. {img:images/States2017/MD/MD_5thGr_2015_9.png} The dolomite most likely showed a scratch made by a steel file but not a scratch from (A) a fingernail (B) a piece of glass (C) a knife blade (D) a diamond ring",science,Train
MSA_2015_5_17,17,1,A,1,1,MSA,5,2015,"Limestone Cave Formation Rainwater absorbs carbon dioxide as it falls through the air and becomes acidic. The rainwater then seeps through the soil and absorbs more carbon dioxide, causing the water to become more acidic. When the water reaches limestone, which is made of dolomite and other minerals, the water flows into pores and cracks, dissolving the dolomite and carrying away rock. Over time, this process forms caves. {img:images/States2017/MD/MD_5thGr_2015_8.png} Limestone rock is most likely composed of several minerals because limestone contains different (A) colors (B) cracks (C) fossils (D) soils",science,Train
MSA_2015_5_18,18,1,D,1,1,MSA,5,2015,"Limestone Cave Formation Rainwater absorbs carbon dioxide as it falls through the air and becomes acidic. The rainwater then seeps through the soil and absorbs more carbon dioxide, causing the water to become more acidic. When the water reaches limestone, which is made of dolomite and other minerals, the water flows into pores and cracks, dissolving the dolomite and carrying away rock. Over time, this process forms caves. {img:images/States2017/MD/MD_5thGr_2015_8.png} Which process is most involved in forming limestone caves? (A) deposition (B) evaporation (C) filtering (D) weathering",science,Train
MSA_2015_5_2,2,1,C,1,1,MSA,5,2015,The diagram below shows an open circuit. {img:images/States2017/MD/MD_5thGr_2015_2.png} In which space should Wire X be placed to close the circuit? (A) 1 (B) 2 (C) 3 (D) 4,science,Train
MSA_2015_5_20,20,1,D,1,1,MSA,5,2015,A sandbar forms when sand is moved from a beach and is relocated to a new place. A sandbar in a river is shown in the diagram below. {img:images/States2017/MD/MD_5thGr_2015_10.png} Which processes most often cause this change to Earth's surface? (A) precipitation and weathering (B) cooling and condensation (C) heating and evaporation (D) erosion and deposition,science,Train
MSA_2015_5_3,3,1,A,1,1,MSA,5,2015,A student pumps air into a soccer ball. {img:images/States2017/MD/MD_5thGr_2015_3.png} Which statement best explains why the soccer ball changes size? (A) Air is matter and takes up space. (B) The air pumped into the ball is cold. (C) The mass of the ball is decreasing as it is pumped up. (D) The pump increased the amount of space inside the ball.,science,Train
MSA_2015_5_31,31,1,C,1,1,MSA,5,2015,Snow Melt Students placed 500 grams of snow into each of four containers made of different materials as shown in the diagram below. The students then placed the containers of snow outside in the sunlight. {img:images/States2017/MD/MD_5thGr_2015_17.png} The outside temperature increased and the students observed that the containers were empty. The snow in the containers most likely changed (A) to a liquid and then to a solid (B) to water vapor (gas) and then to a solid (C) to a liquid and then to water vapor (gas) (D) to water vapor (gas) and then to a liquid,science,Train
MSA_2015_5_32,32,1,C,1,1,MSA,5,2015,Snow Melt Students placed 500 grams of snow into each of four containers made of different materials as shown in the diagram below. The students then placed the containers of snow outside in the sunlight. {img:images/States2017/MD/MD_5thGr_2015_17.png} Snow is a form of matter because snow (A) has mass (B) melts into liquid water (C) takes up space and has mass (D) takes up less space when it melts,science,Train
MSA_2015_5_35,35,1,A,1,1,MSA,5,2015,"Lemon Battery A group of students constructed an electric circuit using four lemons, four pennies, four steel nails, metal clips, copper wires, and a small light bulb. The students completed the connections properly, and the small light bulb glowed. {img:images/States2017/MD/MD_5thGr_2015_22.png} The small light bulb in the lemon battery electric circuit glows when electricity moves (A) through the closed circuit (B) through the open circuit (C) away from the lemons (D) toward the light bulb",science,Train
MSA_2015_5_36,36,1,A,1,1,MSA,5,2015,"Lemon Battery A group of students constructed an electric circuit using four lemons, four pennies, four steel nails, metal clips, copper wires, and a small light bulb. The students completed the connections properly, and the small light bulb glowed. {img:images/States2017/MD/MD_5thGr_2015_22.png} The small light bulb in the lemon battery electric circuit glows when electricity moves A through the closed circuit B through the open circuit C away from the lemons D toward the light bulb The students placed the lemon battery electric circuit next to a window on a sunny day. After several minutes the metal clips became warm. However, the outside of the lemons remained cool. The outside of the lemons remained cool because lemons are (A) poor conductors of heat energy (B) good conductors of heat energy (C) poor conductors of electrical energy (D) good conductors of electrical energy",science,Train
MSA_2015_5_41,41,1,D,1,1,MSA,5,2015,"Oil is a natural resource from which many useful products are made. These products include materials such as plastics, paints, clothing, and fuels. One important product made from oil is gasoline, which is used in automobiles. A student constructed the diagram below to show some of the changes oil goes through as it is refined into gasoline and then used by humans. {img:images/States2017/MD/MD_5thGr_2015_24.png} A negative effect of the use of gasoline made from oil is an increase in the (A) number of cars (B) amount of litter (C) number of landfills (D) amount of air pollution",science,Train
MSA_2015_5_42,42,1,C,1,1,MSA,5,2015,"Oil is a natural resource from which many useful products are made. These products include materials such as plastics, paints, clothing, and fuels. One important product made from oil is gasoline, which is used in automobiles. A student constructed the diagram below to show some of the changes oil goes through as it is refined into gasoline and then used by humans. {img:images/States2017/MD/MD_5thGr_2015_24.png} Which unit of measurement would be used to find the volume of oil? (A) degree (B) gram (C) milliliter (D) millimeter",science,Train
MSA_2015_5_43,43,1,D,1,1,MSA,5,2015,"Oil is a natural resource from which many useful products are made. These products include materials such as plastics, paints, clothing, and fuels. One important product made from oil is gasoline, which is used in automobiles. A student constructed the diagram below to show some of the changes oil goes through as it is refined into gasoline and then used by humans. {img:images/States2017/MD/MD_5thGr_2015_24.png} There is no arrow drawn from Step 4 back to Step 1 because oil is (A) a renewable resource (B) usually found by drilling (C) heated to make gasoline (D) a nonrenewable resource",science,Train
TIMSS_1995_4_pg15,pg15,1,A,1,1,TIMSS,4,1995,Keisha is pushing her bicycle up a hill. Where does Keisha get the energy to push her bicycle? {img:images/States2017/TIMSS/TIMS_4thGr_1995_8.png} (A) From the food she has eaten (B) From the exercise she did earlier (C) From the ground she is walking on (D) From the bicycle she is pushing,science,Train
TIMSS_1995_4_pg29,pg29,1,B,1,1,TIMSS,4,1995,"When this caterpillar {img:images/States2017/TIMSS/TIMS_4thGr_1995_20.png} becomes an adult, what will it look like? (A) {img:images/States2017/TIMSS/TIMS_4thGr_1995_21.png} (B) {img:images/States2017/TIMSS/TIMS_4thGr_1995_22.png} (C) {img:images/States2017/TIMSS/TIMS_4thGr_1995_23.png} (D) {img:images/States2017/TIMSS/TIMS_4thGr_1995_24.png} (E) {img:images/States2017/TIMSS/TIMS_4thGr_1995_25.png}",science,Train
TIMSS_1995_4_pg39,pg39,1,B,1,1,TIMSS,4,1995,"A butterfly sitting on a leaf laid some small eggs. The pictures show the changes that took place to the eggs. {img:images/States2017/TIMSS/TIMS_4thGr_1995_33.png} In what order did the changes take place? (A) 1, 2, 3, 4 (B) 1, 3, 2, 4 (C) 1, 4, 3, 2 (D) 1, 4, 2, 3",science,Train
TIMSS_1995_4_pg53,pg53,1,D,1,1,TIMSS,4,1995,The picture shows how an insect can carry pollen from the flowers of a tree to the flowers of a small plant. {img:images/States2017/TIMSS/TIMS_4thGr_1995_44.png} What will most likely happen? (A) The offspring from the tree will look like the plant. (B) The offspring from the plant will look like the tree. (C) The offspring from the plant will look like the tree and the plant. (D) Nothing will happen because no offspring will be produced.,science,Train
TIMSS_1995_4_pg57,pg57,1,C,1,1,TIMSS,4,1995,"Here is a picture of the inside of a box. If you put a worm on the X on the bottom of the box, to which corner would you expect it to go? {img:images/States2017/TIMSS/TIMS_4thGr_1995_46.png} (A) Damp and light (B) Dry and light (C) Damp and dark (D) Dry and dark",science,Train
TIMSS_2003_4_pg15,pg15,1,D,1,1,TIMSS,4,2003,Terry tested four rocks to see how hard they are. He rubbed each of them against some hard steel for one minute. He drew pictures of what they looked like before he rubbed them and after he rubbed them. Circle which of Terry's rocks is the hardest. (A) {img:images/States2017/TIMSS/TIMSS_2003_4thGr_3.png} (B) {img:images/States2017/TIMSS/TIMSS_2003_4thGr_4.png} (C) {img:images/States2017/TIMSS/TIMSS_2003_4thGr_5.png} (D) {img:images/States2017/TIMSS/TIMSS_2003_4thGr_6.png},science,Train
TIMSS_2003_4_pg23,pg23,1,C,1,1,TIMSS,4,2003,At different times during a sunny day a tree was seen to cast a shadow of different length as shown in the diagram below. Which diagram shows the shadow at mid-day (12 noon)? (A) {img:images/States2017/TIMSS/TIMSS_2003_4thGr_9.png} (B) {img:images/States2017/TIMSS/TIMSS_2003_4thGr_10.png} (C) {img:images/States2017/TIMSS/TIMSS_2003_4thGr_11.png} (D) {img:images/States2017/TIMSS/TIMSS_2003_4thGr_12.png} (E) {img:images/States2017/TIMSS/TIMSS_2003_4thGr_13.png},science,Train
TIMSS_2003_4_pg32,pg32,1,D,1,1,TIMSS,4,2003,The same brick is put on a scale in three different ways. {img:images/States2017/TIMSS/TIMSS_2003_4thGr_15.png} What will the scale show? (A) 1 will show the greatest weight. (B) 2 will show the greatest weight. (C) 3 will show the greatest wight. (D) All will show the same weight.,science,Train
TIMSS_2003_4_pg39,pg39,1,D,1,1,TIMSS,4,2003,Which of these insects is correctly paired with its young form? (A) {img:images/States2017/TIMSS/TIMSS_2003_4thGr_17.png} (B) {img:images/States2017/TIMSS/TIMSS_2003_4thGr_18.png} (C) {img:images/States2017/TIMSS/TIMSS_2003_4thGr_19.png} (D) {img:images/States2017/TIMSS/TIMSS_2003_4thGr_20.png},science,Train
TIMSS_2003_4_pg42,pg42,1,B,1,1,TIMSS,4,2003,Which of these types of plants are usually found growing in a tropical rain forest? (A) {img:images/States2017/TIMSS/TIMSS_2003_4thGr_21.png} (B) {img:images/States2017/TIMSS/TIMSS_2003_4thGr_22.png} (C) {img:images/States2017/TIMSS/TIMSS_2003_4thGr_23.png} (D) {img:images/States2017/TIMSS/TIMSS_2003_4thGr_24.png},science,Train
TIMSS_2003_4_pg72,pg72,1,D,1,1,TIMSS,4,2003,{img:images/States2017/TIMSS/TIMSS_2003_4thGr_43.png} Animals usually have physical features that help them live in certain places. Look at the picture shown above. This animal lives in a hot desert. What physical feature does this animal have that helps it lose heat? (A) a thick coat of fur (B) a bushy tail (C) small eyes (D) large ears,science,Train
TIMSS_2003_4_pg80,pg80,1,D,1,1,TIMSS,4,2003,{img:images/States2017/TIMSS/TIMSS_2003_4thGr_45.png} Larvae were found in a bag of rice. What best explains how the larvae got there? (A) They came from water in the bag. (B) They came from air in the bag. (C) They came from the rice itself. (D) They came from eggs laid by insects.,science,Train
TIMSS_2003_4_pg9,pg9,1,B,1,1,TIMSS,4,2003,The picture shows three solid objects of the same size floating in water. {img:images/States2017/TIMSS/TIMSS_2003_4thGr_2.png} Which object weighs the most? (A) Object A (B) Object B (C) Object C (D) They all weigh the same.,science,Train
TIMSS_2003_4_pg90,pg90,1,B,1,1,TIMSS,4,2003,The pictures below show four identical burning candles. Each is covered by a glass container of a different size. Which candle flame will be the last to go out? (A) {img:images/States2017/TIMSS/TIMSS_2003_4thGr_47.png} (B) {img:images/States2017/TIMSS/TIMSS_2003_4thGr_48.png} (C) {img:images/States2017/TIMSS/TIMSS_2003_4thGr_49.png} (D) {img:images/States2017/TIMSS/TIMSS_2003_4thGr_50.png},science,Train
TIMSS_2007_4_pg104,pg104,1,D,1,1,TIMSS,4,2007,{img:images/States2017/TIMSS/TIMSS_4thGr_2007_50.png} The picture above shows two types of seeds. How are those seeds scattered? (A) by bursting (B) by sticking to animals (C) by beating eaten by animals (D) by wind,science,Train
TIMSS_2007_4_pg107,pg107,1,A,1,1,TIMSS,4,2007,Which ice cube will take the longest time to melt? (A) {img:images/States2017/TIMSS/TIMSS_4thGr_2007_52.png} (B) {img:images/States2017/TIMSS/TIMSS_4thGr_2007_53.png} (C) {img:images/States2017/TIMSS/TIMSS_4thGr_2007_54.png} (D) {img:images/States2017/TIMSS/TIMSS_4thGr_2007_55.png},science,Train
TIMSS_2007_4_pg53,pg53,1,A,1,1,TIMSS,4,2007,"{img:images/States2017/TIMSS/TIMSS_4thGr_2007_17.png} Beans are fixed on a metal ruler with butter as shown in the figure above. The ruler is heated at one end. In which order will the beans fall off? (A) 1, 2, 3, 4, 5 (B) 5, 4, 3, 2, 1 (C) 1, 3, 5, 4, 2 (D) All at the same time",science,Train
TIMSS_2007_4_pg61,pg61,1,B,1,1,TIMSS,4,2007,Which animal has its skeleton on the outside of its body? (A) {img:images/States2017/TIMSS/TIMSS_4thGr_2007_19.png} (B) {img:images/States2017/TIMSS/TIMSS_4thGr_2007_20.png} (C) {img:images/States2017/TIMSS/TIMSS_4thGr_2007_21.png} (D) {img:images/States2017/TIMSS/TIMSS_4thGr_2007_22.png},science,Train
TIMSS_2007_4_pg69,pg69,1,B,1,1,TIMSS,4,2007,The three objects below are the same shape and size. {img:images/States2017/TIMSS/TIMSS_4thGr_2007_25.png} Which statement about the weight of the objects is most likely to be correct? (A) The wood object is the heaviest. (B) The iron object is the heaviest. (C) The styrofoam object is the heaviest. (D) all three objects weight the same.,science,Train
TIMSS_2007_4_pg74,pg74,1,D,1,1,TIMSS,4,2007,The pictures below show some fossils of she shellfish that were found in a rock layer on a mountainside. {img:images/States2017/TIMSS/TIMSS_4thGr_2007_33.png} what is the most likely reason they were found in the rock layer? (A) Shellfish lived on dry land long ago. (B) Fossils last longer when they form in mountains. (C) People left the shells on the mountainside. (D) The rock layer was once part of a sea floor.,science,Train
TIMSS_2007_4_pg85,pg85,1,A,1,1,TIMSS,4,2007,Which bird is most likely to eat small mammals? (A) {img:images/States2017/TIMSS/TIMSS_4thGr_2007_38.png} (B) {img:images/States2017/TIMSS/TIMSS_4thGr_2007_39.png} (C) {img:images/States2017/TIMSS/TIMSS_4thGr_2007_40.png} (D) {img:images/States2017/TIMSS/TIMSS_4thGr_2007_41.png},science,Train
TIMSS_2011_4_pg10,pg10,1,A,1,1,TIMSS,4,2011,Maria designed an experiment using salt and water. The results of her experiment are shown in the table. {img:images/States2017/TIMSS/TIMSS_4thGr_2011_2.png} What was Maria studying in her experiment? (A) How much salt will dissolve in different volumes of water. (B) How much salt will dissolve at different temperatures. (C) If stirring increases how fast salt will dissolve. (D) If stirring decreases how fast will salt dissolve.,science,Train
TIMSS_2011_4_pg35,pg35,1,D,1,1,TIMSS,4,2011,The leaf shape in the rock comes from a plant that lived long ago. {img:images/States2017/TIMSS/TIMSS_4thGr_2011_21.png} About how long ago was the plant alive? (A) one year (B) one hundred years (C) one thousand years (D) one million years,science,Train
TIMSS_2011_4_pg36,pg36,1,B,1,1,TIMSS,4,2011,The picture shows a boat sailing. {img:images/States2017/TIMSS/TIMSS_4thGr_2011_22.png} Which force causes the boat to move? (A) gravity (B) wind (C) friction (D) magnetism,science,Train
TIMSS_2011_4_pg50,pg50,1,C,1,1,TIMSS,4,2011,"The table below shows the properties of the two materials. {img:images/States2017/TIMSS/TIMSS_4thGr_2011_27.png} Which statement about materials 1 and 2 is most likely to be correct? (A) Material 1 is glass, and material 2 is clay. (B) Material 1 is copper, and material 2 is wood. (C) Material 1 is iron, and material 2 is sugar. (D) Material 1 is cork, and material 2 is gold.",science,Train
TIMSS_2011_4_pg6,pg6,1,A,1,1,TIMSS,4,2011,"{img:images/States2017/TIMSS/TIMSS_4thGr_2011_1.png} Polar bears and walruses look very different, but both can survive in the extreme cold. A polar bear has a thick coat of fur that helps keep it warm. The walrus has no fur. What does the walrus have that helps it keep warm? (A) fat layers (B) tusks (C) whiskers (D) flippers",science,Train
TIMSS_2011_4_pg62,pg62,1,B,1,1,TIMSS,4,2011,{img:images/States2017/TIMSS/TIMSS_4thGr_2011_35.png} Picture 1 and Picture 2 show the same eyes in different outside conditions. What outside condition is different between Picture 1 and Picture 2? (A) Light is brighter in Picture 1. (B) Light is brighter in Picture 2. (C) Temperature is higher in Picture 1. (D) Temperature is higher in Picture 2.,science,Train
WASL_2004_5_1,1,1,C,1,1,WASL,5,2004,"The Grass is Always Greener Jose and Maria noticed the grass in one part of the yard was growing better than in other areas. They thought this happened because parts of the yard received more light than other parts. They did the following investigation with grass sod (a layer of grass with its roots in soil). Prediction: Grass that receives more light will grow the tallest. Materials: grass sod cut into 3 equal pieces meter stick water 200 mL beaker 3 trays of the same size 3 lights connected to timers {img:images/States2017/WA/WA_5thGr_2004_1.png} Procedure: 1. Set the three pieces of grass sod into the three trays and put the trays in a dark place with the lights above them as shown in the Investigation Set-up. 2. Measure the average height of the grass in each tray and record as starting heights. 3. Set the timers to turn the lights on daily: one light for 2 hours, one light for 6 hours, and one light for 12 hours. 4. Water each tray with 200 mL of water every four days. 5. Measure the average height of the grass at the end of each week. 6. Record the average heights in the data table for 3 weeks. Data: {img:images/States2017/WA/WA_5thGr_2004_2.png} What question were Jose and Maria asking in their investigation? (A) How does the amount of light affect the color of grass? (B) How does the amount of light affect the thickness grass? (C) How does the amount of light affect the height of grass?",science,Train
WASL_2004_5_2,2,1,B,1,1,WASL,5,2004,"The Grass is Always Greener Jose and Maria noticed the grass in one part of the yard was growing better than in other areas. They thought this happened because parts of the yard received more light than other parts. They did the following investigation with grass sod (a layer of grass with its roots in soil). Prediction: Grass that receives more light will grow the tallest. Materials: grass sod cut into 3 equal pieces meter stick water 200 mL beaker 3 trays of the same size 3 lights connected to timers {img:images/States2017/WA/WA_5thGr_2004_1.png} Procedure: 1. Set the three pieces of grass sod into the three trays and put the trays in a dark place with the lights above them as shown in the Investigation Set-up. 2. Measure the average height of the grass in each tray and record as starting heights. 3. Set the timers to turn the lights on daily: one light for 2 hours, one light for 6 hours, and one light for 12 hours. 4. Water each tray with 200 mL of water every four days. 5. Measure the average height of the grass at the end of each week. 6. Record the average heights in the data table for 3 weeks. Data: {img:images/States2017/WA/WA_5thGr_2004_2.png} Why is soil important to the plant in Jose and Maria's investigation? (A) The soil prevents dust from getting to the leaves. (B) The soil provides support and nutrients for the grass. (C) The soil provides a place for insects and worms to live.",science,Train
WASL_2004_5_3,3,1,A,1,1,WASL,5,2004,"The Grass is Always Greener Jose and Maria noticed the grass in one part of the yard was growing better than in other areas. They thought this happened because parts of the yard received more light than other parts. They did the following investigation with grass sod (a layer of grass with its roots in soil). Prediction: Grass that receives more light will grow the tallest. Materials: grass sod cut into 3 equal pieces meter stick water 200 mL beaker 3 trays of the same size 3 lights connected to timers {img:images/States2017/WA/WA_5thGr_2004_1.png} Procedure: 1. Set the three pieces of grass sod into the three trays and put the trays in a dark place with the lights above them as shown in the Investigation Set-up. 2. Measure the average height of the grass in each tray and record as starting heights. 3. Set the timers to turn the lights on daily: one light for 2 hours, one light for 6 hours, and one light for 12 hours. 4. Water each tray with 200 mL of water every four days. 5. Measure the average height of the grass at the end of each week. 6. Record the average heights in the data table for 3 weeks. Data: {img:images/States2017/WA/WA_5thGr_2004_2.png} Which variable did Jose and Maria change (manipulate) in their investigation? (A) The amount of light (B) The amount of water (C) The amount of grass sod",science,Train
WASL_2006_5_1,1,1,A,1,1,WASL,5,2006,"Tim's family moved to a new house with a fenced yard and a deck. The yard had no grass or plants. Tim helped his parents design a yard to attract birds. The stages of their design process are described below. Problem: Attract birds to the yard. Gather Information: For two weeks, walk around the neighborhood for 1 hour each afternoon and record bird observations in the following table. {img:images/States2017/WA/WA_5thGr_2006_1.png} Explore Ideas: Consider planting grass, flowers, shrubs, and trees. Consider putting in a bird feeder, bird bath, and bird houses. Talk about how to keep the plants healthy, the bird feeder full of seeds, and the bird bath clean and full of water. Plan Summary: Put in grass for the birds to peck. Put in a bird feeder and keep the feeder full of seeds. Keep the fence clear for birds to stand or sit like birds do on rooftops, telephone wires, and trees. Steps to Do the Plan: 1. Put in grass. 2. Leave bare soil under the deck and around the house as shown in the Diagram of Solution. 3. Water the grass. 4. Install a bird feeder on the deck rail. 5. Keep the bird feeder full of seed. {img:images/States2017/WA/WA_5thGr_2006_2.png} Test Solution: Count the birds in the yard one hour every afternoon for two weeks. Results: Only 10 birds landed on the fence, flew into the yard, or came to the bird feeder. Tim wants to attract more birds into his new yard. To gather more information, which of the following questions would be best for Tim to research? (A) What do the birds in his neighborhood eat? (B) When do birds in his neighborhood sleep? (C) What birds in his neighborhood sing the most?",science,Train
WASL_2006_5_2,2,1,B,1,1,WASL,5,2006,"Tim's family moved to a new house with a fenced yard and a deck. The yard had no grass or plants. Tim helped his parents design a yard to attract birds. The stages of their design process are described below. Problem: Attract birds to the yard. Gather Information: For two weeks, walk around the neighborhood for 1 hour each afternoon and record bird observations in the following table. {img:images/States2017/WA/WA_5thGr_2006_1.png} Explore Ideas: Consider planting grass, flowers, shrubs, and trees. Consider putting in a bird feeder, bird bath, and bird houses. Talk about how to keep the plants healthy, the bird feeder full of seeds, and the bird bath clean and full of water. Plan Summary: Put in grass for the birds to peck. Put in a bird feeder and keep the feeder full of seeds. Keep the fence clear for birds to stand or sit like birds do on rooftops, telephone wires, and trees. Steps to Do the Plan: 1. Put in grass. 2. Leave bare soil under the deck and around the house as shown in the Diagram of Solution. 3. Water the grass. 4. Install a bird feeder on the deck rail. 5. Keep the bird feeder full of seed. {img:images/States2017/WA/WA_5thGr_2006_2.png} Test Solution: Count the birds in the yard one hour every afternoon for two weeks. Results: Only 10 birds landed on the fence, flew into the yard, or came to the bird feeder. What does the grass in Tim's yard need to grow? (A) Soil, water, and insects (B) Water, sunlight, and air (C) Nutrients, birds, and roots",science,Train
WASL_2006_5_6,6,1,C,1,1,WASL,5,2006,"Let Us Grow Ian and Karlyn each grew lettuce to feed their pet mouse. They both put the same amount of soil, seeds, and water in a plastic bag and zipped each one almost closed, leaving only a small opening in each bag. Ian taped his bag to the wall and Karlyn taped her bag to the window. {img:images/States2017/WA/WA_5thGr_2006_3.png} After one week, Karlyn noticed that her lettuce plants were larger than Ian's lettuce plants. What most likely caused Karlyn's plants to grow faster? (A) She used more seeds. (B) She watered her seeds more often. (C) She put her plastic bag in a different location.",science,Train
WASL_2006_5_7,7,1,B,1,1,WASL,5,2006,"Let Us Grow Ian and Karlyn each grew lettuce to feed their pet mouse. They both put the same amount of soil, seeds, and water in a plastic bag and zipped each one almost closed, leaving only a small opening in each bag. Ian taped his bag to the wall and Karlyn taped her bag to the window. {img:images/States2017/WA/WA_5thGr_2006_3.png} What does the soil in the plastic bag provide for the lettuce plants? (A) Energy (B) Nutrients (C) Roots",science,Train
